CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C10014,0.3306491551740732,0.5180838229034924,0.9491567153965272,0.8743386226475821,1.3290112805972893,-0.9307329425951407,0.6469429077575061,-0.11997437587827835,0.9701505951328818,-0.675348857882429,-0.47606981743568183,0.4542182704540384,1.0102290424190807,0.4951758474572405,-0.330040305756034,-0.2406351253715348,0.36067954425377496
C10015,0.8773767489878,0.5180838229034924,-1.6798546150864755,-0.9870895765852097,-1.0874537591097875,0.7101805764063213,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,-0.25891333024358754,-0.3295339001797974,-0.5917958767710622,-0.10752298376075857,0.04294048109464466,0.8399251757847599,-0.5255509710834134,0.36067954425377496
C10016,1.3291264592828003,0.5180838229034924,0.8523366651494976,-0.9870895765852097,1.308310793053251,1.2401957361761387,0.02404258607298729,-0.6786608078479125,0.34110199958888626,0.1575271946415746,0.11007385158785597,-0.149251429868135,1.088964415660946,0.6116694035201757,1.48632138342246,-0.5255509710834134,0.36067954425377496
C10017,0.7327427881052181,-0.009585538562736815,-1.6798546150864755,-0.9870895765852097,-1.0874537591097875,1.2935747364144232,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,0.573962722280416,-0.036462065668028475,-0.5917958767710622,-0.10752298376075857,-0.40887478450537207,0.015132269616376951,-0.5255509710834134,-2.628285197478895
C10018,-1.2029857364628131,-1.7844753095650043,0.4642841497249438,-0.9870895765852097,0.941165361312719,-0.9307329425951407,-0.18359002395475668,-0.6786608078479125,-0.07826456950523818,-0.675348857882429,-0.47606981743568183,-0.2699453699325697,-0.3298981072837772,-0.6791360157419327,-1.3756053336399923,0.329199985056047,0.36067954425377496
C10019,0.7124457667200514,0.5180838229034924,0.45448627371099865,0.5895291048351413,0.8027208736841569,-0.9307329425951407,0.43931029772976204,-0.39931926791903927,0.5507840260387573,-0.675348857882429,-0.47606981743568183,-0.22971405657775815,1.6812895704169326,0.5193320193503953,0.5967603116160195,-0.5255509710834134,0.36067954425377496
C10020,1.0039752705897713,0.5180838229034924,0.3740232870215902,-0.9870895765852097,0.8557674780642632,-0.9307329425951407,1.2698432294420248,-0.6786608078479125,1.5991991906768772,-0.675348857882429,-0.47606981743568183,-0.10902011651332345,0.24338558127480775,0.2115618327831257,3.0043879744210815,-0.5255509710834134,0.36067954425377496
C10021,0.7192904873871393,0.5180838229034924,0.09611418981635601,-0.9870895765852097,0.5928312737559195,-0.9307329425951407,0.43931029772976204,-0.6786608078479125,0.7604685686830107,-0.675348857882429,-0.47606981743568183,-0.2699453699325697,-0.6020408223148984,-0.7618319434510588,3.076148189515669,-0.5255509710834134,0.36067954425377496
C10022,1.2903901008942935,0.5180838229034924,1.322821704579171,1.688229493199897,0.8949213598242513,0.5942392568284137,1.2698432294420248,2.394109539817244,1.5991991906768772,0.9903982499192574,0.40314568609962487,3.1094849518716012,1.504895929593691,0.637745329459976,1.2813120368408761,-0.5255509710834134,0.36067954425377496
C10023,-0.6302028257712118,-1.0169527845055772,0.6191463174245708,-0.9870895765852097,1.0876840286589393,-0.9307329425951407,1.2698432294420248,-0.6786608078479125,1.5991991906768772,-0.675348857882429,-0.47606981743568183,0.09213645026073436,-0.7305268501585123,0.7175740045157393,-1.2363743008888846,-0.5255509710834134,0.36067954425377496
C10024,1.033892315107963,-0.24943448080104266,1.184511126267154,1.5228546050410459,1.0787834344946063,1.5885797842241083,1.2698432294420248,-0.39931926791903927,1.389517164227006,0.9903982499192574,1.428897106890816,-0.0687888031585119,1.2326583675471219,1.591032192770077,1.1512866528029007,-0.5255509710834134,0.36067954425377496
C10025,1.2054826703586718,0.5180838229034924,-1.6798546150864755,-0.9870895765852097,-1.0874537591097875,0.9437379350102395,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,1.1418298051739564,0.11007385158785597,-0.5917958767710622,0.7380050340103981,0.3998891426682504,1.2798839956006718,-0.5255509710834134,-0.3865616411793925
C10026,-0.5072800446975061,0.5180838229034924,0.3748458858392838,-0.9870895765852097,0.8565457577714336,-0.9307329425951407,1.2698432294420248,-0.6786608078479125,1.5991991906768772,-0.675348857882429,-0.47606981743568183,-0.10902011651332345,-0.10752298376075857,-0.7839831712252032,-0.6976696181820438,-0.5255509710834134,0.36067954425377496
C10027,0.6093166137912075,0.5180838229034924,-0.09082773451938467,0.44065742233364413,-1.0874537591097875,0.612881695418066,-0.8064903456392755,-0.11997437587827835,-0.9169951914991048,0.573962722280416,0.2566097688437404,-0.511333250061439,-0.8002278311240781,0.10555241830042825,0.82357046431446,-0.5255509710834134,0.36067954425377496
C10028,-0.6556042380164404,0.5180838229034924,0.19092406031215856,-0.9870895765852097,0.6825330781582492,-0.9307329425951407,1.2698432294420248,-0.6786608078479125,1.5991991906768772,-0.675348857882429,-0.47606981743568183,-0.10902011651332345,-1.4471625356595503,-0.8062514076337852,-0.6886315419507709,-0.5255509710834134,0.36067954425377496
C10029,1.3479950900227455,0.5180838229034924,0.3639331667307116,0.6535105434242682,0.6032862104037877,1.2321221858509297,0.43931029772976204,-0.11997437587827835,0.13141997313901516,3.4890214102449475,1.8685048586584694,-0.2699453699325697,1.4207232389403277,0.474185024552467,1.2756710257229875,-0.5255509710834134,0.36067954425377496
C10030,-1.501788679665888,0.5180838229034924,-0.09755054144123282,-0.9870895765852097,0.4096006063997492,-0.9307329425951407,-0.18359002395475668,-0.6786608078479125,0.13141997313901516,-0.675348857882429,-0.47606981743568183,-0.39063930999700436,0.9085065855612726,-0.9665161373356242,-0.7151568887455889,-0.5255509710834134,0.36067954425377496
C10031,1.610575369774853,0.5180838229034924,1.0695753453224484,1.1452159593364843,1.3822889176164914,1.3311437822973256,1.2698432294420248,-0.11997437587827835,1.5991991906768772,1.823274302443261,0.9892893551231627,1.9830081779368776,1.6812895704169326,1.0842234700651074,1.8664391370694497,-0.5255509710834134,0.36067954425377496
C10032,0.44573821074985664,0.5180838229034924,0.7910479957813702,0.8593744693613555,1.136206941591519,0.5204628881891127,1.2698432294420248,-0.39931926791903927,1.5991991906768772,0.1575271946415746,-0.18299798292391292,1.218613224195458,0.7380050340103981,-0.09562038855275298,-0.3108948280056939,-0.5255509710834134,0.36067954425377496
C10033,1.3179384996506462,0.5180838229034924,0.3041431079640808,0.7955403018573488,-1.0874537591097875,1.055234543281192,-1.0141254472683061,-0.39931926791903927,-0.9169951914991048,0.1575271946415746,-0.036462065668028475,-0.4711019367066275,1.4207232389403277,0.5190697971744598,1.633574918549271,-0.5255509710834134,0.36067954425377496
C10034,-0.6557389849627095,0.5180838229034924,0.5342877958435494,1.0023262231375234,-1.0874537591097875,-0.9307329425951407,1.0622106194142809,2.394109539817244,-0.9169951914991048,-0.675348857882429,-0.47606981743568183,-0.149251429868135,-1.2249092689515677,-0.36046749164700825,-0.5396728125000481,0.500150176283939,0.36067954425377496
C10035,0.9954545760963054,-0.6331936326533102,0.4824406726984476,-0.9870895765852097,0.9583436663128059,-0.9307329425951407,1.2698432294420248,-0.6786608078479125,1.5991991906768772,-0.675348857882429,-0.47606981743568183,-0.02855748980370033,1.4774785350849389,1.5397233433602002,3.3118713783079614,-0.5255509710834134,0.36067954425377496
C10036,0.621569847637495,0.5180838229034924,-1.6798546150864755,-0.9870895765852097,-1.0874537591097875,0.3613820936334886,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,-0.25891333024358754,-0.3295339001797974,-0.5917958767710622,-0.7305268501585123,-0.477163715369651,0.46026062340034324,-0.5255509710834134,0.36067954425377496
C10037,1.3666790261096518,0.5180838229034924,-1.6798546150864755,-0.9870895765852097,-1.0874537591097875,1.618529638895791,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,2.9590134654766618,1.1358252723790472,-0.5917958767710622,1.2326583675471219,0.48772642437090485,1.4349760719673352,-0.5255509710834134,-0.3865616411793925
C10038,1.065204651046324,0.5180838229034924,0.9859947518884069,1.2938604071293158,1.055341786970396,1.1549060552611312,0.6469429077575061,0.9973951359491023,0.9701505951328818,0.9903982499192574,0.5496816033555093,1.0576879707762117,0.5155892617673918,0.4806001462402578,1.217960827068645,-0.5255509710834134,0.36067954425377496
C10039,1.2825220750680661,0.5180838229034924,0.14515089523759733,0.6526851636921008,-1.0874537591097875,1.3074635694731023,-1.0141254472683061,-0.39931926791903927,-0.9169951914991048,0.9903982499192574,1.2823611896349316,-0.511333250061439,1.2326583675471219,0.31212585897619805,1.4614652778605952,-0.5255509710834134,0.36067954425377496
C10040,0.5421998775699388,-1.7844753095650043,0.6759992768692946,1.1296545548487193,-1.0874537591097875,1.516818953843202,-1.0141254472683061,-0.39931926791903927,-0.9169951914991048,0.9903982499192574,0.40314568609962487,-0.3504079966421928,1.0102290424190807,2.0623226505164127,0.568005816932834,0.6141158307679255,0.36067954425377496
C10041,0.16755447448522787,-0.6331936326533102,-1.6798546150864755,-0.9870895765852097,-1.0874537591097875,1.3266596375482709,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,0.573962722280416,-0.036462065668028475,-0.5917958767710622,-0.7305268501585123,0.8822536232033895,-0.22731798515662988,0.04428413934416839,0.36067954425377496
C10043,0.2509346665038124,0.1343246710512249,0.8337477476212577,1.0672024951694254,1.0561786605402532,1.2260752070676517,0.23167519610073126,0.7180535960202291,-0.07826456950523818,0.573962722280416,1.1358252723790472,0.49444958380884996,-0.10752298376075857,0.3247840007496817,-0.015841899327285986,-0.1456620371329671,0.36067954425377496
C10044,1.0721772533834257,0.5180838229034924,0.14484972206808794,0.6524145583963814,-1.0874537591097875,-0.9307329425951407,-1.0141254472683061,-0.39931926791903927,-0.9169951914991048,-0.675348857882429,-0.47606981743568183,-0.5515645634162506,0.3870625928780174,0.08991775399650112,1.3512002538935115,-0.5255509710834134,0.36067954425377496
C10045,0.5239857440811434,0.5180838229034924,-1.6798546150864755,-0.9870895765852097,-1.0874537591097875,1.1167546660115366,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,-0.25891333024358754,-0.3295339001797974,-0.5917958767710622,-0.9528477985588074,-0.43113603918688376,-0.12003791823820496,-0.5255509710834134,0.36067954425377496
C10046,1.2005904077065346,0.5180838229034924,0.8334895445181106,0.9088085016128851,1.1711576822877,-0.9307329425951407,1.2698432294420248,0.43870870397946815,1.5991991906768772,-0.675348857882429,-0.47606981743568183,0.21283039032516904,1.1629255095741426,0.40324048394991663,1.08482026355107,-0.5255509710834134,0.36067954425377496
C10047,0.7719444987915437,0.5180838229034924,0.40544732309079823,0.42532818817236834,0.8042942656484915,0.5341326922060361,-0.39122512558378747,-0.39931926791903927,-0.07826456950523818,0.1575271946415746,-0.18299798292391292,-0.39063930999700436,-0.3796860175652501,-4.161996346159989,-0.14427089302511636,-0.5255509710834134,0.36067954425377496
C10048,0.0013006418955149876,-1.5925936229614246,-0.06598599562514601,-0.9870895765852097,0.439464550945147,1.0104100470825785,-0.2874075747692721,-0.6786608078479125,-0.28794659595510924,-0.0506930678010065,-0.3295339001797974,-0.4711019367066275,-0.8002278311240781,-0.9099333102957795,-0.7842941055793774,-0.5255509710834134,-2.628285197478895
C10049,1.048057653732114,0.5180838229034924,-1.6798546150864755,-0.9870895765852097,-1.0874537591097875,1.198147203516692,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,1.823274302443261,0.5496816033555093,-0.5917958767710622,0.3029015187897192,-4.161996346159989,-0.14427089302511636,-0.5255509710834134,0.36067954425377496
C10050,-0.3575393326894817,0.5180838229034924,0.9874385235602667,1.2453875318068246,1.1495900435426691,-0.9307329425951407,1.2698432294420248,1.5560815679187365,1.5991991906768772,-0.675348857882429,-0.47606981743568183,2.9083283850975437,0.008731091259076233,0.7648097458188474,-0.6341455823322744,2.60853700776255,0.36067954425377496
C10051,0.29846773113495273,0.5180838229034924,0.45661674232778826,0.9325384713278009,-1.0874537591097875,0.9047429994559966,-0.8064903456392755,-0.11997437587827835,-0.9169951914991048,-0.25891333024358754,-0.18299798292391292,-0.4711019367066275,0.24338558127480775,-0.15476834459820382,-0.21800337801048444,-0.2406351253715348,0.36067954425377496
C10052,1.1632928250888903,0.5180838229034924,0.6532818296080797,1.0067761884593391,0.7117359752912049,1.6074852740890337,0.33549274691524666,0.5783811499998486,-0.28794659595510924,3.6972416726875283,4.945759121032043,-0.22971405657775815,1.5836346913626678,1.4932977571270094,0.8590769570585214,-0.5255509710834134,-2.628285197478895
C10053,0.40879187434070424,0.5180838229034924,1.0773653163064818,1.3869276507360604,1.114429933757982,-0.9307329425951407,0.43931029772976204,1.2767366758779755,0.34110199958888626,-0.675348857882429,-0.47606981743568183,0.13236776361554592,-0.3298981072837772,0.38970229202820333,1.0872339213408588,-0.5255509710834134,0.36067954425377496
C10054,0.5936236670670761,0.5180838229034924,-1.6798546150864755,-0.9870895765852097,-1.0874537591097875,0.6888704287645848,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,0.573962722280416,-0.036462065668028475,-0.5917958767710622,0.08050316925126838,-0.05262528263841927,0.38570238006600266,-0.5255509710834134,0.36067954425377496
C10055,-0.009016104509498916,0.04904485952849902,0.9227235831897211,1.3513373295187179,-1.0874537591097875,1.1982027054690318,0.43931029772976204,1.5560815679187365,-0.9169951914991048,-0.12009982194853351,-0.3295339001797974,-0.149251429868135,-0.10752298376075857,0.8909968966667914,-0.8739316369184885,0.15824979382815493,-1.8810440120457275
C10056,-2.049263679448008,-1.0169527845055772,0.2880458273135377,-0.9870895765852097,0.7744222211473438,-0.9307329425951407,0.43931029772976204,-0.6786608078479125,0.7604685686830107,-0.675348857882429,-0.47606981743568183,-0.2699453699325697,-1.4471625356595503,-0.3700623994303452,-0.14427089302511636,-0.5255509710834134,0.36067954425377496
C10057,0.5058784135435677,0.5180838229034924,0.7744307446548527,1.2180956217989867,-1.0874537591097875,-0.9307329425951407,-0.5988577356115314,0.1593671640505949,-0.9169951914991048,-0.675348857882429,-0.47606981743568183,-0.3504079966421928,0.7380050340103981,-4.161996346159989,-0.14427089302511636,-0.5255509710834134,0.36067954425377496
C10058,1.010489787256143,0.5180838229034924,0.29163191591440213,0.7842989458297835,-1.0874537591097875,0.8938053423814948,-0.5988577356115314,0.1593671640505949,-0.9169951914991048,1.4068387748044195,0.2566097688437404,-0.4308706233518159,0.24338558127480775,-4.161996346159989,-0.14427089302511636,-0.5255509710834134,0.36067954425377496
C10059,0.8028519813261404,0.5180838229034924,1.254955922012589,1.6234541723752438,0.8791642034988646,-0.9307329425951407,1.0622106194142809,2.394109539817244,0.34110199958888626,-0.675348857882429,-0.47606981743568183,1.0979192841310232,1.0102290424190807,1.2691789682479906,1.0801439146031,-0.2406351253715348,0.36067954425377496
C10060,1.055748503288363,0.5180838229034924,-1.6798546150864755,-0.9870895765852097,-1.0874537591097875,0.5887578848976595,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,0.23324047364576364,-0.036462065668028475,-0.5917958767710622,0.24338558127480775,0.010405432920824674,1.2500918179805385,-0.5255509710834134,-0.3865616411793925
C10061,1.2169436187155211,0.5180838229034924,0.1846026643963179,-0.9870895765852097,0.6765522597368431,0.9982474176702126,-0.18359002395475668,-0.6786608078479125,-0.07826456950523818,0.9903982499192574,0.11007385158785597,-0.3504079966421928,0.7380050340103981,0.6475201273694974,1.394552374452114,-0.5255509710834134,0.36067954425377496
C10062,0.6842127169210268,-0.6331936326533102,-0.056038710141028715,0.4719154996883749,-1.0874537591097875,-0.9307329425951407,-0.8064903456392755,-0.11997437587827835,-0.9169951914991048,-0.675348857882429,-0.47606981743568183,-0.511333250061439,0.8356520935830063,0.9669235445864917,0.33526323848227196,-0.5255509710834134,0.36067954425377496
C10063,0.5904788845131255,0.5180838229034924,-0.23724472097037594,0.30910117520361385,-1.0874537591097875,-0.9307329425951407,-1.0141254472683061,-0.39931926791903927,-0.9169951914991048,-0.675348857882429,-0.47606981743568183,-0.5515645634162506,-0.8741530648973737,-0.5015432865410069,0.6968302350452638,-0.5255509710834134,0.36067954425377496
C10064,0.2663019090563756,0.1343246710512249,-1.6798546150864755,-0.9870895765852097,-1.0874537591097875,1.3822093829828541,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,2.0504241339484697,0.5496816033555093,-0.5917958767710622,0.288292479503367,1.104936533255889,-0.36284363556653837,-0.2147327523966846,-0.3865616411793925
C10065,-2.0183537900498383,-3.319511916974074,0.6291147344736325,1.0875286062447531,-1.0874537591097875,-0.9307329425951407,-1.0141254472683061,-0.39931926791903927,-0.9169951914991048,-0.675348857882429,-0.47606981743568183,-0.5515645634162506,-0.8741530648973737,-4.161996346159989,-0.14427089302511636,-0.5255509710834134,0.36067954425377496
C10067,0.6959029839898091,0.5180838229034924,0.9064892051726536,-0.9870895765852097,1.3595457597043397,1.139342087004386,1.2698432294420248,-0.6786608078479125,1.5991991906768772,-0.25891333024358754,0.11007385158785597,1.8623142378724429,-0.697114784716063,0.998058234899165,1.8599201087961117,-0.2406351253715348,0.36067954425377496
C10068,0.6511543110900282,0.5180838229034924,0.3855712897982143,0.795785928866649,0.36534831759654474,-0.9307329425951407,0.23167519610073126,0.43870870397946815,-0.49762862240498035,-0.675348857882429,-0.47606981743568183,-0.149251429868135,-0.7305268501585123,0.02058635327984033,0.7565828316860903,-0.5255509710834134,0.36067954425377496
C10069,0.26646395372788856,-0.009585538562736815,-1.6798546150864755,-0.9870895765852097,-1.0874537591097875,0.9797049511243515,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,-0.0506930678010065,-0.3295339001797974,-0.5917958767710622,-0.9528477985588074,-1.0263404070179076,-0.616168119595066,-0.5255509710834134,-2.628285197478895
C10070,0.5969806674703079,0.5180838229034924,-1.6798546150864755,-0.9870895765852097,-1.0874537591097875,0.7378702200114073,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,1.4068387748044195,0.40314568609962487,-0.5917958767710622,-0.3298981072837772,-0.20800730939160358,-0.040269780994623416,-0.5255509710834134,0.36067954425377496
C10071,1.0581667177787928,0.5180838229034924,0.23252034930915833,0.6318606754498672,0.30826169384903507,-0.9307329425951407,0.43931029772976204,-0.39931926791903927,0.5507840260387573,-0.675348857882429,-0.47606981743568183,-0.2699453699325697,0.7380050340103981,1.389430040533498,0.8499111132738832,-0.2406351253715348,0.36067954425377496
C10072,0.6343177600894703,0.5180838229034924,0.7950863542862172,1.2366547695533,-1.0874537591097875,-0.9307329425951407,-0.39122512558378747,0.43870870397946815,-0.9169951914991048,-0.675348857882429,-0.47606981743568183,-0.4308706233518159,-0.8002278311240781,0.48289416905164556,0.7805869440223823,-0.5255509710834134,0.36067954425377496
C10073,1.2163809991559178,0.5180838229034924,0.39114142821365533,-0.9870895765852097,0.8719633461201115,0.8751585495739858,1.0622106194142809,-0.6786608078479125,1.1798326215827528,0.9903982499192574,0.11007385158785597,-0.149251429868135,0.7878051386437995,0.33753689050119867,1.514589860574293,-0.5255509710834134,0.36067954425377496
C10074,0.9148995452753111,0.1343246710512249,1.2060046000137439,1.2979427001908515,1.4941725431417148,1.93361529127386,0.43931029772976204,0.9973951359491023,0.5507840260387573,3.4890214102449475,3.480399948473198,0.7358374639377192,0.9260602243105087,2.2766797365221363,0.9353743903294203,1.0285401223502308,0.36067954425377496
C10075,0.16196508025179182,0.5180838229034924,-1.6798546150864755,-0.9870895765852097,-1.0874537591097875,1.1153824622026063,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,-0.0506930678010065,-0.036462065668028475,-0.5917958767710622,0.9260602243105087,0.11968871236261737,-0.8209245309398593,0.329199985056047,-2.628285197478895
C10077,0.6653268603080222,0.5180838229034924,0.5734187470626129,0.9298490887324565,0.6498419872647626,-0.9307329425951407,0.02404258607298729,-0.3434496190885095,0.0894825613712881,-0.675348857882429,-0.47606981743568183,-0.2699453699325697,-0.4583976792839291,0.10473309338910439,0.44422528608453316,-0.5255509710834134,-1.13380282661256
C10078,0.05837081055288447,0.1343246710512249,0.6089399061170576,0.9380263938526384,0.7360461842840957,-0.9307329425951407,-0.5422311131678352,-0.3739236682586269,-0.45950576132063203,-0.675348857882429,-0.47606981743568183,-0.31017668328738124,0.7380050340103981,0.34574921901734956,-0.6348595016672967,-0.5255509710834134,-0.3865616411793925
C10079,1.2490186244436077,0.5180838229034924,0.49144485869724785,0.7144342703233324,0.7768848157617829,-0.9307329425951407,0.85457551778525,-0.11997437587827835,0.9701505951328818,-0.675348857882429,-0.47606981743568183,-0.02855748980370033,0.7380050340103981,0.610599258837998,1.5069343082801343,-0.5255509710834134,0.36067954425377496
C10080,0.6424887155366326,0.5180838229034924,0.5173854987783663,0.9871394417150228,-1.0874537591097875,-0.9307329425951407,1.2698432294420248,2.673451079746117,-0.9169951914991048,-0.675348857882429,-0.47606981743568183,0.09213645026073436,1.4774785350849389,0.8599220874356238,0.44545679893712187,-0.5255509710834134,0.36067954425377496
C10081,0.0998726348286625,0.5180838229034924,0.2988964850435509,-0.9870895765852097,0.7846882785973154,-0.9307329425951407,0.6469429077575061,-0.6786608078479125,0.7604685686830107,-0.675348857882429,-0.47606981743568183,-0.2699453699325697,-0.9528477985588074,0.4069905551436178,-0.5665865002435424,-0.5255509710834134,0.36067954425377496
C10082,0.46395075600675634,0.5180838229034924,-1.6798546150864755,-0.9870895765852097,-1.0874537591097875,0.0989301808699757,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,-0.25891333024358754,-0.3295339001797974,-0.5917958767710622,-1.2249092689515677,-2.019318775020158,2.6508415698308156,-0.5255509710834134,0.36067954425377496
C10083,1.3075776037796023,0.5180838229034924,0.365352700435135,0.850537365169711,-1.0874537591097875,1.4356580503084624,0.23167519610073126,1.2767366758779755,-0.9169951914991048,1.4068387748044195,0.5496816033555093,-0.31017668328738124,0.9260602243105087,0.48319058534566856,1.632434641044796,-0.5255509710834134,0.36067954425377496
C10084,-1.6151456746270398,0.1343246710512249,0.2074511162502814,0.15846511995580087,0.6402371534232153,-0.9307329425951407,0.43931029772976204,-0.11997437587827835,0.5507840260387573,-0.675348857882429,-0.47606981743568183,-0.0687888031585119,0.5155892617673918,-0.46603093981782157,-0.9469276577158414,0.09608546629004425,0.36067954425377496
C10085,-0.8681805687140558,-2.5519936132695396,-1.6798546150864755,-0.9870895765852097,-1.0874537591097875,1.3131167223015563,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,0.1575271946415746,0.2566097688437404,-0.5917958767710622,1.2986204006627877,-1.167019626750025,-0.6889239176403468,-0.5255509710834134,0.36067954425377496
